SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low,Date
138,NICA,NIC Asia Bank Limited,30.87,686.00,699.00,686.00,688.30,689.10,"36,633.00",693.00,"25,243,646.50",199,-4.7,13.0,-0.68,1.9,-0.12,669.33,699.97,935.30,600.30,2022-12-07
138,NICA,NIC Asia Bank Limited,30.87,686.00,699.00,686.00,688.30,689.10,"36,633.00",693.00,"25,243,646.50",199,-4.7,13.0,-0.68,1.9,-0.12,669.33,699.97,935.30,600.30,2022-12-09
141,NICA,NIC Asia Bank Limited,32.28,675.00,685.00,670.10,670.10,677.37,"57,943.00",688.30,"39,248,832.90",405,-18.2,14.9,-2.64,2.22,-1.08,-,-,935.30,600.30,2022-12-11
137,NICA,NIC Asia Bank Limited,34.76,666.00,679.90,660.00,679.00,670.82,"61,536.00",670.10,"41,279,677.30",388,8.9,19.9,1.33,3.02,1.2,668.97,698.90,935.30,600.30,2022-12-12
137,NICA,NIC Asia Bank Limited,35.11,679.00,688.00,674.00,676.30,678.87,"26,409.00",679.00,"17,928,323.40",154,-2.7,14.0,-0.4,2.08,-0.38,668.92,698.38,935.30,600.30,2022-12-13
138,NICA,NIC Asia Bank Limited,30.72,672.00,717.00,672.00,675.10,680.95,"16,910.00",676.30,"11,514,877.60",178,-1.2,45.0,-0.18,6.7,-0.87,668.93,697.84,935.30,600.30,2022-12-14
143,NICA,NIC Asia Bank Limited,26.31,672.00,678.90,670.10,672.00,673.99,"15,343.00",675.10,"10,340,985.70",165,-3.1,8.8,-0.46,1.31,-0.3,668.82,697.24,935.30,600.30,2022-12-15
138,NICA,NIC Asia Bank Limited,39.96,665.00,670.00,661.10,665.00,663.25,"25,597.00",672.00,"16,977,284.80",249,-7.0,8.9,-1.04,1.35,0.26,668.78,696.57,935.30,600.30,2022-12-18
140,NICA,NIC Asia Bank Limited,24.42,665.00,670.00,661.30,665.20,666.33,"11,080.00",665.00,"7,382,941.00",127,0.2,8.7,0.03,1.32,-0.17,668.88,695.94,935.30,600.30,2022-12-19
141,NICA,NIC Asia Bank Limited,24.42,667.00,680.00,666.00,673.00,674.90,"14,011.00",665.20,"9,456,005.90",117,7.8,14.0,1.17,2.1,-0.28,669.00,695.42,935.30,600.30,2022-12-20
140,NICA,NIC Asia Bank Limited,36.52,660.00,682.00,660.00,667.30,672.93,"175,719.00",673.00,"118,246,001.10","1,018",-5.7,22.0,-0.85,3.33,-0.84,668.84,694.91,935.30,600.30,2022-12-21
136,NICA,NIC Asia Bank Limited,40.75,654.00,666.00,654.00,665.20,662.03,"86,046.00",667.30,"56,965,324.50",499,-2.1,12.0,-0.31,1.83,0.48,668.74,694.40,935.30,600.30,2022-12-22
137,NICA,NIC Asia Bank Limited,45.03,673.00,695.00,670.20,694.00,683.68,"100,520.00",665.20,"68,723,509.40",597,28.8,24.8,4.33,3.7,1.49,668.92,693.99,935.30,600.30,2022-12-26
145,NICA,NIC Asia Bank Limited,50.79,700.00,710.00,696.00,700.10,704.06,"143,766.00",694.00,"101,220,431.00",803,6.1,14.00,0.88,2.01,-0.57,669.09,693.63,935.30,600.30,2022-12-27
142,NICA,NIC Asia Bank Limited,42.41,702.00,706.00,689.00,689.00,697.24,"79,579.00",700.10,"55,485,563.90",477,-11.1,17.0,-1.59,2.47,-1.2,669.01,693.23,935.30,600.30,2022-12-28
143,NICA,NIC Asia Bank Limited,42.41,702.00,726.00,689.00,722.20,712.29,"135,700.00",689.00,"96,658,165.20",750,33.2,37.0,4.82,5.37,1.37,669.28,693.01,935.30,600.30,2022-12-29
147,NICA,NIC Asia Bank Limited,54.37,727.00,750.00,723.00,738.00,736.76,"136,249.00",722.20,"100,383,387.40",881,15.8,27.00,2.19,3.73,0.17,669.45,692.94,935.30,600.30,2023-01-01
139,NICA,NIC Asia Bank Limited,54.37,738.00,772.80,725.00,765.00,759.63,"146,722.00",738.00,"111,455,088.30","1,040",27.0,47.8,3.66,6.59,0.7,669.95,693.06,935.30,600.30,2023-01-02
142,NICA,NIC Asia Bank Limited,56.28,775.00,775.00,755.00,767.90,768.97,"125,746.00",765.00,"96,695,094.80",836,2.9,20.0,0.38,2.65,-0.14,670.60,693.08,935.30,600.30,2023-01-03
142,NICA,NIC Asia Bank Limited,58.79,760.00,797.00,760.00,784.00,775.56,"100,499.00",767.90,"77,942,870.90",726,16.1,37.0,2.1,4.87,1.08,671.40,693.20,935.30,600.30,2023-01-04
140,NICA,NIC Asia Bank Limited,57.68,799.60,805.00,778.00,790.00,789.24,"150,073.00",784.00,"118,444,306.00",864,6.0,27.0,0.77,3.47,0.1,672.27,693.41,935.30,600.30,2023-01-05
143,NICA,NIC Asia Bank Limited,58.88,789.00,803.00,784.00,790.10,796.70,"100,573.00",790.00,"80,126,145.20",643,0.10,19.00,0.01,2.42,-0.83,-,-,935.30,600.30,2023-01-08
142,NICA,NIC Asia Bank Limited,56.9,790.00,821.00,781.00,804.00,806.17,"208,228.00",790.10,"167,866,818.10","1,170",13.9,40.0,1.76,5.12,-0.27,674.59,693.89,935.30,600.30,2023-01-09
137,NICA,NIC Asia Bank Limited,53.57,811.00,835.00,796.00,805.00,811.90,"205,989.00",804.00,"167,243,233.80","1,380",1.0,39.0,0.12,4.9,-0.86,675.82,694.21,935.30,600.30,2023-01-10
136,NICA,NIC Asia Bank Limited,53.6,821.10,828.00,801.10,803.00,810.76,"157,664.00",805.00,"127,827,710.00","1,007",-2.0,26.9,-0.25,3.36,-0.97,676.85,694.44,935.30,600.30,2023-01-12
134,NICA,NIC Asia Bank Limited,50.16,819.00,820.00,796.10,816.30,810.12,"99,350.00",803.00,"80,485,774.60",763,13.3,23.9,1.66,3.0,0.76,677.87,694.78,935.30,600.30,2023-01-17
134,NICA,NIC Asia Bank Limited,49.91,820.00,825.00,804.00,811.00,815.33,"94,624.00",816.30,"77,149,905.90",608,-5.3,21.0,-0.65,2.61,-0.53,678.82,695.04,935.30,600.30,2023-01-18
132,NICA,NIC Asia Bank Limited,47.24,811.00,850.00,804.10,845.00,834.09,"216,337.00",811.00,"180,444,653.50","1,428",34.0,45.9,4.19,5.71,1.29,680.01,695.31,935.30,600.30,2023-01-19
140,NICA,NIC Asia Bank Limited,51.39,861.90,861.90,831.00,835.00,844.22,"151,120.00",845.00,"127,577,972.50","1,035",-10.0,30.9,-1.18,3.72,-1.1,681.11,695.64,935.30,600.30,2023-01-23
135,NICA,NIC Asia Bank Limited,47.74,849.50,850.00,825.10,832.00,829.57,"90,781.00",835.00,"75,309,260.20",587,-3.0,24.9,-0.36,3.02,0.29,682.10,695.90,900.00,600.30,2023-01-24
136,NICA,NIC Asia Bank Limited,44.34,844.90,844.90,823.00,825.00,828.40,"72,897.00",832.00,"60,387,897.70",487,-7.0,21.9,-0.84,2.66,-0.41,683.01,696.14,890.00,600.30,2023-01-25
135,NICA,NIC Asia Bank Limited,44.7,832.00,833.50,818.00,824.00,826.77,"76,729.00",825.00,"63,437,273.00",444,-1.0,15.5,-0.12,1.89,-0.34,683.86,696.38,890.00,600.30,2023-01-26
139,NICA,NIC Asia Bank Limited,41.01,823.00,833.60,820.00,826.00,826.27,"86,314.00",824.00,"71,318,301.10",488,2.0,13.6,0.24,1.66,-0.03,684.80,696.67,890.00,600.30,2023-01-29
137,NICA,NIC Asia Bank Limited,41.93,820.00,830.00,810.50,811.90,819.09,"92,484.00",826.00,"75,752,768.30",594,-14.1,19.5,-1.71,2.41,-0.89,685.53,696.89,890.00,600.30,2023-01-30
140,NICA,NIC Asia Bank Limited,39.51,815.00,820.00,803.60,808.50,811.54,"87,591.00",811.90,"71,083,403.60",487,-3.4,16.4,-0.42,2.04,-0.38,686.18,697.14,890.00,600.30,2023-01-31
136,NICA,NIC Asia Bank Limited,38.43,802.00,823.00,802.00,815.10,814.33,"58,462.00",808.50,"47,607,453.90",386,6.6,21.0,0.82,2.62,0.09,687.06,697.42,883.00,600.30,2023-02-01
139,NICA,NIC Asia Bank Limited,39.14,815.10,825.00,802.00,810.40,817.03,"67,366.00",815.10,"55,040,183.50",375,-4.7,23.0,-0.58,2.87,-0.82,687.89,697.62,877.00,600.30,2023-02-02
139,NICA,NIC Asia Bank Limited,39.28,811.00,825.00,811.00,817.00,818.34,"71,506.00",810.40,"58,516,096.40",466,6.6,14.0,0.81,1.73,-0.16,688.79,697.80,872.00,600.30,2023-02-05
141,NICA,NIC Asia Bank Limited,42.68,815.10,839.50,815.10,835.00,835.24,"154,737.00",828.00,"129,242,726.90",737,7.0,24.4,0.85,2.99,-0.03,690.71,698.15,872.00,600.30,2023-02-07
140,NICA,NIC Asia Bank Limited,51.81,834.00,841.80,830.00,840.00,835.33,"49,992.00",835.00,"41,759,853.30",367,5.0,11.8,0.6,1.42,0.56,692.65,698.78,861.90,600.30,2023-02-09
135,NICA,NIC Asia Bank Limited,33.27,825.00,835.00,817.00,820.90,824.19,"93,577.00",840.00,"77,125,437.00",578,-19.1,18.0,-2.27,2.2,-0.4,693.53,699.00,861.90,600.30,2023-02-12
138,NICA,NIC Asia Bank Limited,32.31,817.10,821.00,810.20,815.50,815.22,"84,726.00",820.90,"69,070,448.30",526,-5.40,10.8,-0.66,1.33,0.03,694.44,699.20,861.90,600.30,2023-02-14
138,NICA,NIC Asia Bank Limited,31.78,810.00,818.00,810.00,811.50,813.32,"45,965.00",817.00,"37,384,423.40",300,-5.50,8.00,-0.67,0.99,-0.22,696.39,699.74,861.90,600.30,2023-02-16
139,NICA,NIC Asia Bank Limited,29.65,809.00,819.90,798.00,815.00,810.39,"68,598.00",811.50,"55,591,201.50",378,3.5,21.9,0.43,2.74,0.57,697.40,699.96,861.90,600.30,2023-02-20
147,NICA,NIC Asia Bank Limited,43.64,821.00,821.00,808.00,818.00,816.23,"55,398.00",815.00,"45,217,636.90",366,3.0,13.0,0.37,1.61,0.22,698.49,700.16,861.90,600.30,2023-02-22
140,NICA,NIC Asia Bank Limited,40.42,808.00,815.00,803.40,814.00,811.54,"98,136.00",818.00,"79,641,532.00",407,-4.0,11.6,-0.49,1.44,0.3,699.66,700.40,861.90,600.30,2023-02-23
138,NICA,NIC Asia Bank Limited,43.16,810.10,815.00,793.80,810.00,802.19,"98,067.00",814.00,"78,667,922.70",662,-4.0,21.2,-0.49,2.67,0.96,700.83,700.67,861.90,600.30,2023-02-26
142,NICA,NIC Asia Bank Limited,29.68,801.00,815.50,801.00,811.50,812.15,"37,309.00",812.00,"30,300,347.20",273,-0.5,14.5,-0.06,1.81,-0.08,703.30,701.29,861.90,600.30,2023-02-28
137,NICA,NIC Asia Bank Limited,33.03,805.10,815.00,804.10,806.00,807.82,"40,211.00",811.50,"32,483,338.30",307,-5.50,10.90,-0.68,1.36,-0.23,704.49,701.63,861.90,600.30,2023-03-01
138,NICA,NIC Asia Bank Limited,25.73,806.00,806.00,798.10,800.00,800.98,"54,595.00",806.00,"43,729,649.10",449,-6.0,7.9,-0.74,0.99,-0.12,705.65,701.97,861.90,600.30,2023-03-02
139,NICA,NIC Asia Bank Limited,25.13,813.00,813.00,792.20,794.00,795.71,"32,917.00",800.00,"26,192,401.90",354,-6.0,20.8,-0.75,2.63,-0.22,706.70,702.34,861.90,600.30,2023-03-05
139,NICA,NIC Asia Bank Limited,26.09,795.00,801.00,788.00,796.00,792.97,"38,109.00",794.00,"30,219,184.50",270,2.0,13.0,0.25,1.65,0.38,707.78,702.83,861.90,600.30,2023-03-07
137,NICA,NIC Asia Bank Limited,42.73,791.00,810.00,791.00,808.00,805.57,"28,688.00",796.00,"23,110,049.90",278,12.0,19.0,1.51,2.4,0.3,708.99,703.30,861.90,600.30,2023-03-09
138,NICA,NIC Asia Bank Limited,34.4,820.00,822.00,797.00,798.00,801.34,"31,706.00",808.00,"25,407,342.80",366,-10.0,25.0,-1.24,3.14,-0.42,710.12,703.75,861.90,600.30,2023-03-12
136,NICA,NIC Asia Bank Limited,35.02,782.80,790.00,757.00,764.00,766.63,"136,733.00",777.00,"104,824,125.20","1,003",-13.0,33.0,-1.67,4.36,-0.34,711.94,704.40,861.90,600.30,2023-03-14
134,NICA,NIC Asia Bank Limited,32.16,772.00,772.00,739.00,748.00,746.95,"138,593.00",764.00,"103,522,033.10","1,056",-16.00,33.0,-2.09,4.47,0.14,712.71,704.64,861.90,600.30,2023-03-15
135,NICA,NIC Asia Bank Limited,34.51,755.00,755.00,736.10,750.00,743.58,"66,560.00",748.00,"49,492,619.80",554,2.0,18.9,0.27,2.57,0.86,713.58,704.90,861.90,600.30,2023-03-16
136,NICA,NIC Asia Bank Limited,32.77,755.00,755.00,739.00,742.00,743.14,"53,939.00",750.00,"40,084,482.00",528,-8.0,16.0,-1.07,2.17,-0.15,714.35,705.15,861.90,600.30,2023-03-19
